monthly_income_estimate,food_pct,groceries_pct,transport_pct,shopping_pct,entertainment_pct,utilities_pct,healthcare_pct,investments_pct,fuel_pct,savings_rate,spend_volatility_normalised
122387.4,0.1015,0.0718,0.0877,0.1714,0.0605,0.0905,0.0224,0.1828,0.0802,0.1312,0.112
119567.88,0.1697,0.1347,0.0705,0.0921,0.125,0.0653,0.0576,0.1694,0.0657,0.05,0.126
91370.79,0.0997,0.1117,0.0535,0.1543,0.0641,0.0833,0.0297,0.0417,0.0905,0.2716,0.0811
101597.58,0.1392,0.1138,0.0801,0.192,0.0424,0.0772,0.0269,0.1083,0.0929,0.1272,0.0671
107121.1,0.2216,0.0922,0.0663,0.1364,0.1406,0.0916,0.0624,0.093,0.0629,0.0332,0.0853
87367.43,0.0652,0.0659,0.0822,0.1996,0.1266,0.099,0.0694,0.1291,0.0576,0.1055,0.1255
81358.89,0.1796,0.1117,0.0611,0.1874,0.0789,0.1139,0.0323,0.1283,0.0568,0.05,0.0961
121309.25,0.1945,0.0584,0.0558,0.2084,0.0738,0.0765,0.0046,0.1807,0.0973,0.05,0.0854
125144.09,0.1049,0.1153,0.0916,0.1678,0.1136,0.0923,0.028,0.026,0.0697,0.1907,0.1201
119937.25,0.2066,0.1193,0.038,0.1382,0.0808,0.0975,0.0546,0.1284,0.0866,0.05,0.0776
104089.23,0.1887,0.1565,0.0713,0.0788,0.0662,0.0433,0.0358,0.005,0.0703,0.2841,0.103
137255.75,0.113,0.1093,0.1003,0.1534,0.1034,0.107,0.0378,0.0826,0.0847,0.1086,0.083
113825.28,0.0501,0.1044,0.0857,0.1876,0.0982,0.0566,0.0252,0.135,0.096,0.1611,0.1072
90317.36,0.1398,0.0806,0.1003,0.1725,0.1197,0.1028,0.0426,0.1002,0.077,0.0645,0.0784
102444.78,0.1372,0.0922,0.0804,0.1114,0.0638,0.0817,0.029,0.1122,0.0754,0.2166,0.0778
134015.55,0.1335,0.1211,0.0639,0.2017,0.0685,0.0726,0.0481,0.0902,0.0897,0.1108,0.1084
138606.53,0.2418,0.1697,0.1012,0.1134,0.0457,0.0941,0.0507,0.0421,0.0731,0.0682,0.0674
82006.51,0.1609,0.1223,0.0824,0.1357,0.0382,0.0809,0.0285,0.1897,0.0681,0.0933,0.1392
78750.25,0.1198,0.0722,0.064,0.1517,0.0673,0.0054,0.0324,0.1299,0.0893,0.268,0.1218
148869.24,0.1043,0.0878,0.0921,0.2003,0.0971,0.0972,0.0265,0.0756,0.0749,0.1442,0.1011
98482.5,0.0946,0.0843,0.0842,0.1652,0.0429,0.0967,0.0632,0.1729,0.0492,0.1469,0.0756
109804.74,0.1654,0.0765,0.0838,0.1663,0.0679,0.0765,0.0527,0.0516,0.0733,0.186,0.0377
121766.96,0.1165,0.1234,0.0675,0.1616,0.0622,0.0871,0.0495,0.1237,0.0599,0.1486,0.0748
111093.56,0.142,0.0507,0.1149,0.1838,0.041,0.0832,0.0401,0.081,0.0806,0.1827,0.0948
132349.12,0.1608,0.0952,0.068,0.2009,0.0226,0.0876,0.0199,0.1159,0.0721,0.1571,0.085
137151.28,0.1124,0.0768,0.1061,0.1893,0.0776,0.0741,0.0423,0.1124,0.0637,0.1453,0.0747
135883.65,0.1452,0.0941,0.1015,0.114,0.1326,0.081,0.056,0.1615,0.1032,0.0108,0.096
141345.23,0.1313,0.074,0.0789,0.1514,0.0927,0.1031,0.0422,0.1441,0.075,0.1073,0.0887
136872.96,0.21,0.0762,0.1179,0.2164,0.0561,0.0641,0.0481,0.0636,0.0798,0.0678,0.0879
80070.11,0.1271,0.0847,0.0667,0.175,0.097,0.0777,0.0413,0.1525,0.0838,0.0942,0.0983
142678.78,0.0631,0.1054,0.0497,0.1455,0.0779,0.095,0.0669,0.1487,0.0795,0.1682,0.0834
143341.04,0.1436,0.0873,0.0445,0.1745,0.0596,0.0955,0.0259,0.0951,0.0787,0.1954,0.0795
143609.74,0.1761,0.1443,0.0647,0.1143,0.1496,0.0618,0.0608,0.067,0.0845,0.0768,0.0439
148042.52,0.1623,0.0913,0.0936,0.1461,0.104,0.0715,0.0075,0.1446,0.1063,0.0727,0.0824
88618.69,0.1137,0.0714,0.074,0.0087,0.0956,0.0578,0.0649,0.1458,0.0609,0.3072,0.03
88758.97,0.1979,0.0787,0.0493,0.1915,0.0773,0.1141,0.056,0.152,0.0202,0.0629,0.0769
97270.42,0.2038,0.1136,0.1012,0.1548,0.0961,0.0939,0.04,0.1088,0.0763,0.0115,0.1009
81166.08,0.1645,0.1034,0.0868,0.1549,0.0642,0.0975,0.0462,0.1893,0.0475,0.0456,0.0839
97803.74,0.0677,0.0887,0.1085,0.2161,0.1031,0.0891,0.0564,0.1117,0.0934,0.0652,0.066
144498.82,0.1778,0.1395,0.0955,0.1218,0.1015,0.0751,0.0383,0.1495,0.0632,0.0377,0.1298
85764.28,0.1617,0.0793,0.102,0.1991,0.0845,0.0851,0.0373,0.0842,0.0953,0.0714,0.0892
112695.51,0.2017,0.0975,0.0811,0.1414,0.0647,0.0905,0.0652,0.1666,0.0471,0.0442,0.0976
122665.65,0.1296,0.1131,0.0689,0.1857,0.0468,0.0416,0.0496,0.0806,0.0661,0.218,0.1476
119516.57,0.171,0.1442,0.0883,0.2278,0.0957,0.077,0.0103,0.0445,0.0912,0.05,0.0918
82007.32,0.1673,0.1062,0.1156,0.1188,0.0631,0.1066,0.0401,0.1216,0.0558,0.105,0.1172
129258.53,0.0821,0.1439,0.1036,0.2127,0.005,0.1143,0.0384,0.1471,0.0907,0.0622,0.0694
107774.51,0.1035,0.0425,0.0651,0.1022,0.0956,0.0915,0.06,0.1376,0.0741,0.2279,0.1424
82429.6,0.1325,0.0929,0.0631,0.2211,0.0739,0.0703,0.0369,0.1699,0.0893,0.05,0.0504
134281.3,0.0743,0.0898,0.075,0.005,0.0491,0.0911,0.0429,0.1018,0.057,0.414,0.0839
96818.92,0.1479,0.0855,0.083,0.1151,0.1245,0.0779,0.0611,0.1618,0.0931,0.05,0.0976
78149.36,0.1849,0.0515,0.1069,0.0844,0.1128,0.0984,0.058,0.1694,0.042,0.0918,0.1113
144560.13,0.1522,0.132,0.0958,0.0283,0.0868,0.0797,0.005,0.0609,0.0594,0.3,0.0832
113247.93,0.2099,0.1257,0.0787,0.103,0.0465,0.105,0.0717,0.0084,0.0558,0.1954,0.0784
105106.85,0.1551,0.0987,0.0833,0.169,0.1134,0.09,0.0447,0.0375,0.084,0.1242,0.0586
78360.57,0.165,0.1359,0.0942,0.1356,0.0516,0.1019,0.0196,0.0546,0.0881,0.1534,0.0313
90628.71,0.1802,0.0741,0.0572,0.1631,0.0511,0.0758,0.0419,0.1116,0.1013,0.1436,0.0542
147661.07,0.2462,0.0918,0.0897,0.1189,0.0355,0.056,0.0256,0.1224,0.075,0.1387,0.0938
104520.16,0.1018,0.0842,0.1025,0.0768,0.059,0.0386,0.0684,0.1341,0.0821,0.2526,0.0989
76968.91,0.222,0.1135,0.0546,0.1856,0.1098,0.0947,0.0372,0.0747,0.0578,0.05,0.0974
83888.47,0.12,0.1014,0.0573,0.1201,0.0322,0.0953,0.0807,0.1149,0.0763,0.2018,0.1036
120080.44,0.114,0.1506,0.0586,0.2109,0.0468,0.0722,0.0305,0.1732,0.0663,0.0769,0.0941
121876.06,0.1779,0.1322,0.0851,0.1549,0.1054,0.1182,0.0256,0.0725,0.0712,0.057,0.1099
129419.35,0.1764,0.1366,0.074,0.1281,0.1271,0.0631,0.0524,0.005,0.0611,0.1763,0.1008
76707.63,0.1685,0.0827,0.0609,0.1811,0.1259,0.0755,0.0241,0.1482,0.0338,0.0994,0.071
90089.75,0.19,0.0912,0.1156,0.2467,0.037,0.0855,0.0179,0.097,0.0689,0.05,0.103
121380.5,0.1566,0.0853,0.0595,0.17,0.075,0.1208,0.0581,0.2006,0.0668,0.0072,0.0386
145947.81,0.1215,0.1147,0.1065,0.2154,0.0447,0.0862,0.005,0.0661,0.0771,0.1629,0.101
136753.25,0.1945,0.0806,0.029,0.1968,0.0787,0.0879,0.0086,0.1052,0.0838,0.1349,0.0377
144736.05,0.1825,0.1147,0.0426,0.1628,0.0884,0.0622,0.0503,0.1581,0.0884,0.05,0.0395
141026.96,0.1622,0.0973,0.0686,0.1575,0.0829,0.0907,0.0241,0.1393,0.0888,0.0886,0.1021
100279.75,0.2329,0.1357,0.082,0.1524,0.0695,0.1018,0.0423,0.0499,0.0836,0.05,0.0891
144465.93,0.2006,0.1145,0.0563,0.1178,0.0152,0.0605,0.0401,0.0827,0.0644,0.2479,0.078
90275.67,0.1424,0.1169,0.1114,0.1376,0.1107,0.0846,0.0323,0.1449,0.0463,0.073,0.0711
79633.78,0.116,0.1134,0.0749,0.1687,0.0421,0.0655,0.0496,0.1247,0.044,0.201,0.1251
78485.21,0.143,0.0768,0.0694,0.1361,0.118,0.0984,0.0206,0.1172,0.1181,0.1024,0.139
108577.47,0.1325,0.0977,0.1066,0.2123,0.0751,0.0921,0.0507,0.166,0.0448,0.0224,0.1025
85646.68,0.1943,0.1329,0.0652,0.1275,0.0793,0.0647,0.0551,0.1535,0.0773,0.05,0.0987
121816.42,0.1877,0.0702,0.0927,0.0733,0.0451,0.1054,0.0264,0.1152,0.0456,0.2383,0.0848
112458.88,0.1394,0.0513,0.0665,0.136,0.0796,0.0867,0.0754,0.1599,0.0781,0.127,0.1037
97182.81,0.1665,0.1265,0.0776,0.1199,0.0452,0.0538,0.0849,0.1558,0.0511,0.1186,0.0782
84451.18,0.1771,0.1211,0.0622,0.128,0.0729,0.0775,0.005,0.1281,0.1143,0.1137,0.0546
148929.39,0.1485,0.1045,0.0964,0.1163,0.1077,0.0941,0.0192,0.0809,0.0798,0.1526,0.1152
108092.07,0.1249,0.0522,0.0565,0.2215,0.0255,0.0559,0.0325,0.205,0.0558,0.1701,0.0723
85465.63,0.1233,0.0782,0.0756,0.1515,0.0734,0.0682,0.0536,0.1164,0.0923,0.1675,0.0755
100511.04,0.1731,0.0931,0.0901,0.1747,0.0545,0.0983,0.0124,0.1841,0.0507,0.069,0.089
97211.56,0.0343,0.1632,0.0724,0.2325,0.1372,0.0379,0.0345,0.1229,0.0719,0.093,0.1268
146113.17,0.086,0.0773,0.0618,0.1913,0.0986,0.0909,0.0353,0.2077,0.0721,0.0789,0.0832
134250.35,0.1475,0.1085,0.1015,0.1199,0.1073,0.0802,0.0238,0.0794,0.0386,0.1933,0.0809
143500.03,0.2707,0.0603,0.0661,0.2117,0.0494,0.0581,0.0244,0.1208,0.0792,0.0594,0.1103
132055.86,0.149,0.0602,0.0933,0.1889,0.1149,0.0751,0.005,0.187,0.0445,0.0821,0.0325
148135.42,0.1956,0.1128,0.066,0.1029,0.0809,0.0587,0.0082,0.1712,0.0677,0.1359,0.0989
77793.35,0.1321,0.0862,0.058,0.125,0.136,0.0897,0.065,0.1388,0.0752,0.0941,0.1097
145963.42,0.1124,0.0636,0.0878,0.2552,0.0662,0.0885,0.0415,0.1372,0.0722,0.0753,0.089
105686.51,0.1714,0.0757,0.0679,0.1912,0.058,0.097,0.0278,0.1388,0.085,0.087,0.0105
129396.27,0.1973,0.1121,0.0907,0.0959,0.066,0.0591,0.0387,0.1212,0.0512,0.1678,0.051
123030.47,0.1181,0.0826,0.0669,0.1373,0.0519,0.0777,0.0114,0.1166,0.0559,0.2816,0.0849
127962.43,0.1582,0.0466,0.0803,0.1501,0.0688,0.0735,0.0211,0.1135,0.049,0.2387,0.0926
110483.06,0.2025,0.0766,0.104,0.1116,0.021,0.0788,0.0571,0.0376,0.1201,0.1908,0.0721
79959.26,0.1297,0.124,0.0914,0.167,0.0796,0.0842,0.052,0.0813,0.1062,0.0846,0.1086
83764.37,0.1038,0.1123,0.0789,0.1554,0.1028,0.0649,0.0499,0.2026,0.06,0.0694,0.0777
120545.49,0.1863,0.0708,0.0735,0.1749,0.046,0.0643,0.0521,0.0901,0.0583,0.1837,0.1094
106832.9,0.1144,0.0697,0.0916,0.1286,0.0943,0.0857,0.028,0.104,0.0584,0.2252,0.1494
136521.21,0.1115,0.0767,0.1081,0.116,0.0467,0.0865,0.0236,0.116,0.0796,0.2353,0.1364
113440.59,0.1691,0.1184,0.0749,0.1197,0.0731,0.0576,0.0605,0.2097,0.0632,0.0538,0.1265
135266.4,0.1268,0.1092,0.1029,0.1763,0.1088,0.0988,0.0607,0.1214,0.0763,0.0188,0.1736
113204.05,0.1409,0.1088,0.0589,0.1113,0.1156,0.096,0.0478,0.1067,0.0596,0.1544,0.102
110086.26,0.1468,0.0873,0.0597,0.061,0.08,0.0952,0.0347,0.121,0.0851,0.2292,0.0936
132734.46,0.1731,0.0843,0.0723,0.1634,0.0855,0.0503,0.0759,0.1302,0.1118,0.0532,0.099
128947.6,0.0657,0.0951,0.0928,0.2119,0.0907,0.0795,0.0375,0.1074,0.0463,0.1732,0.1416
83374.32,0.1095,0.1334,0.1056,0.2433,0.0592,0.1192,0.047,0.1308,0.0488,0.0032,0.1072
104398.55,0.2489,0.104,0.0974,0.1099,0.0585,0.1006,0.0355,0.0426,0.0476,0.155,0.1061
112657.45,0.1669,0.1169,0.0945,0.1223,0.0483,0.0894,0.0685,0.0906,0.0431,0.1596,0.0924
148168.04,0.1482,0.0307,0.0935,0.2242,0.0821,0.0541,0.0399,0.0253,0.0726,0.2293,0.0823
108870.52,0.1543,0.1095,0.0791,0.1887,0.0682,0.0895,0.0357,0.1888,0.0799,0.0063,0.0854
127433.37,0.1578,0.1366,0.0838,0.0662,0.1017,0.0866,0.0596,0.1858,0.0844,0.0377,0.0995
103047.9,0.0859,0.1056,0.0564,0.2047,0.0682,0.0778,0.0112,0.1653,0.0685,0.1565,0.0347
88149.65,0.1808,0.0807,0.0508,0.1251,0.0565,0.0797,0.0393,0.184,0.0582,0.145,0.0468
146934.72,0.0712,0.0849,0.1062,0.1306,0.0662,0.0858,0.0409,0.1472,0.0728,0.1941,0.1131
113754.48,0.1759,0.1096,0.0706,0.1443,0.1205,0.0748,0.0149,0.1322,0.1072,0.05,0.1059
82795.92,0.1488,0.0985,0.0787,0.1844,0.0821,0.0943,0.018,0.0319,0.0776,0.1857,0.0934
118081.5,0.1374,0.0771,0.0638,0.1529,0.0332,0.0631,0.005,0.1475,0.0867,0.2333,0.0719
141485.69,0.115,0.1549,0.0837,0.2004,0.0964,0.0766,0.0323,0.0331,0.0561,0.1516,0.0766
146480.92,0.005,0.0699,0.0802,0.1915,0.0464,0.0584,0.0228,0.0971,0.0886,0.34,0.0788
92779.51,0.1518,0.0856,0.0442,0.1554,0.0526,0.0966,0.033,0.0996,0.0584,0.2228,0.05
112005.79,0.1037,0.1505,0.0693,0.1516,0.0124,0.0669,0.0387,0.127,0.081,0.1989,0.1076
126690.12,0.2271,0.0594,0.052,0.1192,0.005,0.1033,0.06,0.124,0.0397,0.2103,0.0652
143963.09,0.13,0.1488,0.0967,0.1223,0.092,0.0992,0.0245,0.1416,0.107,0.0378,0.1011
118690.5,0.1137,0.1126,0.0494,0.1465,0.0467,0.0585,0.0513,0.1204,0.0876,0.2132,0.0466
75899.21,0.1533,0.114,0.0798,0.1758,0.1065,0.1179,0.042,0.1398,0.0507,0.0201,0.0652
75498.37,0.1316,0.1227,0.0653,0.1694,0.0998,0.0744,0.0693,0.1785,0.081,0.0079,0.0657
117721.31,0.1669,0.1522,0.0825,0.1625,0.0346,0.089,0.0633,0.0704,0.1233,0.0555,0.093
91536.16,0.1804,0.1064,0.0858,0.123,0.0686,0.1186,0.0455,0.1815,0.0401,0.05,0.1271
79486.31,0.2684,0.1048,0.0916,0.1414,0.0828,0.0341,0.0423,0.1039,0.0441,0.0867,0.0818
114229.19,0.1286,0.1418,0.0605,0.1671,0.0434,0.0728,0.0637,0.1312,0.0669,0.124,0.0916
137854.05,0.1585,0.1223,0.0655,0.2275,0.0505,0.0584,0.0382,0.0982,0.0462,0.1348,0.0674
84675.78,0.1488,0.0611,0.0932,0.1657,0.0949,0.0268,0.0508,0.0236,0.0759,0.2594,0.0737
116707.07,0.1129,0.1389,0.1052,0.0782,0.081,0.0719,0.0254,0.1056,0.0914,0.1894,0.1006
112044.89,0.1327,0.1198,0.0694,0.1986,0.1365,0.1003,0.0516,0.005,0.0851,0.1012,0.1041
129147.81,0.164,0.1059,0.0905,0.1731,0.0689,0.065,0.0274,0.1175,0.0195,0.1683,0.1101
121729.65,0.1755,0.1145,0.065,0.125,0.1117,0.0804,0.0611,0.1647,0.0522,0.05,0.0568
146685.84,0.1368,0.1082,0.0671,0.0227,0.0887,0.1405,0.0134,0.1245,0.0807,0.2174,0.01
138186.85,0.1454,0.1239,0.0594,0.1784,0.0751,0.0547,0.0075,0.1613,0.071,0.1232,0.0489
140122.9,0.2009,0.0868,0.1024,0.0612,0.0529,0.0753,0.0355,0.0849,0.0338,0.2663,0.0641
134036.02,0.1128,0.139,0.0832,0.1101,0.1426,0.0956,0.0059,0.1627,0.0485,0.0995,0.0968
127153.45,0.1631,0.0329,0.0768,0.1604,0.0668,0.0791,0.0593,0.0501,0.0549,0.2567,0.0833
106763.8,0.1268,0.0994,0.0618,0.1889,0.0426,0.0795,0.046,0.0886,0.0818,0.1846,0.0455
81116.47,0.1581,0.0832,0.0797,0.1442,0.0563,0.0876,0.052,0.0806,0.0753,0.1829,0.1117
79033.78,0.1994,0.1161,0.0649,0.0911,0.0642,0.0508,0.0504,0.13,0.0929,0.1401,0.1286
77635.08,0.2215,0.1134,0.0849,0.1216,0.0953,0.0667,0.0261,0.1746,0.0459,0.05,0.0211
139613.09,0.2215,0.0865,0.074,0.088,0.0921,0.0573,0.0338,0.1254,0.0995,0.1219,0.0463
99713.83,0.1093,0.1155,0.0482,0.1665,0.0713,0.1114,0.0957,0.1919,0.0601,0.0302,0.0915
112346.05,0.0542,0.0663,0.0706,0.0844,0.025,0.0893,0.0418,0.1409,0.0661,0.3615,0.1383
137555.64,0.1973,0.0841,0.0912,0.2066,0.1125,0.0859,0.0367,0.083,0.0527,0.05,0.0827
139413.35,0.0999,0.0916,0.096,0.2055,0.0878,0.086,0.0433,0.0928,0.0441,0.153,0.1046
142540.52,0.1388,0.0781,0.0784,0.1797,0.0368,0.0703,0.0318,0.0242,0.051,0.3108,0.1137
127637.98,0.1775,0.1051,0.0805,0.1387,0.0747,0.0835,0.0483,0.1489,0.0472,0.0957,0.0511
99001.37,0.2661,0.1093,0.0406,0.1494,0.0575,0.0458,0.0392,0.1928,0.0492,0.05,0.1179
119606.99,0.2211,0.1512,0.0367,0.1758,0.097,0.0793,0.0711,0.0422,0.0754,0.05,0.0972
92820.27,0.1271,0.1552,0.0722,0.1304,0.0778,0.0644,0.0368,0.1651,0.0725,0.0984,0.0722
92607.63,0.163,0.0621,0.1065,0.1665,0.11,0.0635,0.0638,0.1288,0.0813,0.0544,0.1197
118055.4,0.0882,0.117,0.0766,0.1369,0.1208,0.1314,0.0576,0.1077,0.0836,0.0801,0.0784
137422.86,0.2275,0.0983,0.0737,0.1378,0.087,0.0844,0.0709,0.107,0.0634,0.05,0.0753
128538.83,0.0703,0.086,0.0993,0.1784,0.111,0.0756,0.005,0.1991,0.0288,0.1465,0.1243
80415.02,0.0884,0.1556,0.0502,0.1158,0.0503,0.072,0.0557,0.1174,0.1178,0.1768,0.0823
85775.91,0.1124,0.0965,0.1031,0.1009,0.1391,0.093,0.029,0.085,0.1178,0.1232,0.1386
86770.71,0.2155,0.0969,0.0515,0.1247,0.087,0.0809,0.0698,0.0673,0.068,0.1384,0.1016
78273.09,0.127,0.1041,0.0853,0.2126,0.0889,0.0751,0.0232,0.1558,0.0552,0.0729,0.0873
129804.1,0.0761,0.072,0.0672,0.1508,0.037,0.0888,0.0329,0.1902,0.0553,0.2298,0.0971
94975.04,0.165,0.0759,0.0852,0.1387,0.0769,0.0628,0.0198,0.106,0.0622,0.2075,0.1309
135219.59,0.1399,0.0859,0.0653,0.1534,0.0657,0.1207,0.0497,0.1757,0.0591,0.0846,0.0936
108967.37,0.2264,0.1231,0.0743,0.1851,0.0741,0.0906,0.0456,0.0853,0.0266,0.0689,0.0797
83695.48,0.0899,0.0977,0.0606,0.1976,0.0914,0.074,0.0779,0.1968,0.0641,0.05,0.0881
127046.31,0.1578,0.128,0.0597,0.198,0.1123,0.0884,0.038,0.1231,0.0699,0.0247,0.0833
122007.5,0.2678,0.1519,0.0954,0.0545,0.1079,0.0731,0.0432,0.005,0.064,0.1371,0.1363
95904.91,0.0693,0.1425,0.0849,0.1586,0.1115,0.0768,0.0118,0.1496,0.081,0.114,0.133
113971.62,0.1863,0.129,0.1175,0.2121,0.068,0.097,0.029,0.0709,0.0521,0.0381,0.1269
134693.47,0.205,0.1439,0.0619,0.1284,0.0971,0.0928,0.0622,0.0602,0.1138,0.0348,0.0677
146853.81,0.1197,0.1275,0.0558,0.156,0.0946,0.0863,0.0313,0.0627,0.0366,0.2295,0.0621
124162.1,0.1698,0.1244,0.1213,0.1863,0.0593,0.0705,0.0604,0.1028,0.055,0.0502,0.1008
109651.1,0.1143,0.0657,0.0991,0.1759,0.08,0.0786,0.0212,0.1725,0.0727,0.12,0.0469
89319.43,0.1954,0.0794,0.0695,0.0967,0.0748,0.1146,0.0235,0.2257,0.0704,0.05,0.0703
135826.82,0.1875,0.1181,0.0725,0.0111,0.026,0.1129,0.0266,0.1142,0.0634,0.2679,0.0739
138307.79,0.2086,0.1043,0.0644,0.0851,0.1029,0.1053,0.0455,0.1582,0.0445,0.0812,0.0932
96415.84,0.0618,0.1225,0.0686,0.1331,0.0484,0.1053,0.045,0.1623,0.0689,0.1842,0.098
126034.55,0.1683,0.1205,0.0897,0.1661,0.0612,0.0604,0.0451,0.1442,0.0742,0.0704,0.0494
118510.95,0.1476,0.1205,0.0612,0.1643,0.0889,0.068,0.0151,0.1742,0.0658,0.0944,0.122
119683.27,0.166,0.1005,0.0884,0.1804,0.0901,0.1062,0.0113,0.0745,0.0938,0.0888,0.0918
75003.52,0.1753,0.0753,0.0867,0.1706,0.1022,0.0602,0.0229,0.0801,0.0588,0.1678,0.0472
141052.82,0.2667,0.0929,0.0785,0.1481,0.0974,0.0721,0.0377,0.1103,0.0821,0.0143,0.0421
97357.18,0.1341,0.0821,0.0427,0.1571,0.0851,0.0746,0.0502,0.103,0.0688,0.2022,0.0568
78600.3,0.2521,0.0984,0.089,0.1152,0.064,0.0503,0.0233,0.1708,0.059,0.0778,0.1083
101689.92,0.1496,0.0712,0.0642,0.2128,0.1079,0.0787,0.0395,0.1475,0.0671,0.0614,0.0779
76883.84,0.0139,0.0634,0.0791,0.0989,0.1216,0.0784,0.0237,0.1695,0.0925,0.2589,0.0712
106339.51,0.0916,0.1022,0.0954,0.1305,0.0953,0.0619,0.0735,0.0861,0.0998,0.1637,0.0991
116822.82,0.0776,0.1177,0.0952,0.1659,0.0692,0.0897,0.016,0.1489,0.0683,0.1516,0.0729
82520.45,0.1452,0.0697,0.096,0.1744,0.0286,0.0844,0.0563,0.0783,0.1031,0.1641,0.1136
117618.78,0.1119,0.0587,0.074,0.2024,0.0592,0.0794,0.0406,0.1465,0.0854,0.142,0.0931
91070.76,0.0923,0.0523,0.1083,0.1007,0.0432,0.0471,0.0723,0.1172,0.0563,0.3102,0.0929
143896.63,0.1401,0.1188,0.0862,0.0974,0.0851,0.0713,0.0578,0.1594,0.0625,0.1214,0.1048
143282.31,0.1142,0.0786,0.0829,0.1782,0.0468,0.1004,0.0514,0.1461,0.062,0.1393,0.0953
90050.1,0.186,0.1076,0.0659,0.1224,0.0674,0.1028,0.0194,0.0562,0.0696,0.2026,0.0701
129922.39,0.1744,0.1009,0.0738,0.1473,0.0752,0.0795,0.0554,0.1083,0.0501,0.135,0.1212
132393.07,0.2174,0.089,0.0635,0.0963,0.0942,0.082,0.0085,0.1789,0.0582,0.1119,0.1283
126880.74,0.1978,0.0777,0.0321,0.1981,0.0828,0.0979,0.0399,0.1211,0.1,0.0527,0.0935
106036.92,0.1452,0.1194,0.0252,0.1536,0.0453,0.0826,0.0333,0.1109,0.0737,0.2109,0.0793
116166.91,0.1735,0.1064,0.0722,0.1521,0.022,0.0586,0.0405,0.0837,0.0932,0.1979,0.0823
114888.79,0.0544,0.0845,0.0824,0.1934,0.0751,0.1113,0.0101,0.1281,0.0946,0.1661,0.086
148774.35,0.1002,0.0903,0.093,0.2327,0.1066,0.082,0.0604,0.0405,0.0643,0.13,0.1163
93154.02,0.0337,0.0893,0.0617,0.1249,0.0923,0.0786,0.06,0.1156,0.0519,0.2919,0.1323
93874.78,0.0929,0.1321,0.1026,0.09,0.086,0.0872,0.0462,0.0639,0.0708,0.2283,0.0797
114133.19,0.1455,0.0892,0.1121,0.153,0.0988,0.097,0.0714,0.1157,0.0672,0.05,0.0933
143382.15,0.1416,0.109,0.0886,0.0758,0.101,0.0517,0.054,0.1499,0.0984,0.1299,0.0641
128648.25,0.0947,0.0674,0.094,0.0698,0.0661,0.0736,0.0202,0.1265,0.0643,0.3233,0.0502
146927.67,0.1524,0.098,0.0807,0.2025,0.0991,0.0523,0.0551,0.148,0.0502,0.0617,0.0475
136180.7,0.1509,0.083,0.0549,0.1469,0.064,0.1005,0.0721,0.1734,0.0935,0.0609,0.064
126476.69,0.0168,0.1132,0.0756,0.1119,0.0996,0.0815,0.0426,0.0856,0.0849,0.2883,0.1191
142770.2,0.1288,0.081,0.0961,0.1572,0.0886,0.0659,0.0067,0.2162,0.0707,0.089,0.0502
111455.9,0.1329,0.0996,0.1152,0.1766,0.0882,0.0616,0.0818,0.1438,0.0502,0.05,0.0405
125843.65,0.0957,0.0643,0.0903,0.1403,0.1447,0.0777,0.0179,0.1414,0.0995,0.1281,0.0509
142369.01,0.107,0.1391,0.0852,0.2065,0.0324,0.0931,0.0322,0.2038,0.0312,0.0695,0.0487
80056.94,0.1162,0.1103,0.0965,0.1487,0.0283,0.055,0.051,0.1654,0.0513,0.1774,0.1671
109286.71,0.1328,0.1117,0.0266,0.1568,0.0228,0.0798,0.0329,0.2508,0.0707,0.1151,0.0535
133780.27,0.0405,0.1113,0.0505,0.1853,0.0364,0.0526,0.0105,0.1694,0.0862,0.2573,0.0641
135683.22,0.2131,0.1167,0.0675,0.1814,0.0612,0.0761,0.0108,0.1812,0.082,0.01,0.1481
136311.36,0.1856,0.0882,0.0878,0.0843,0.1024,0.0294,0.0444,0.0933,0.0591,0.2254,0.0551
82130.55,0.1816,0.1038,0.1109,0.2118,0.069,0.0704,0.0286,0.0993,0.0777,0.0469,0.0851
82894.0,0.2068,0.0604,0.0839,0.1573,0.0941,0.0744,0.0224,0.005,0.0901,0.2056,0.1113
81590.42,0.0877,0.0986,0.0952,0.1594,0.1171,0.1044,0.0328,0.1219,0.0844,0.0984,0.1027
90457.84,0.126,0.0477,0.0467,0.1016,0.0559,0.0831,0.0705,0.135,0.0707,0.2627,0.0986
111267.18,0.2189,0.1059,0.11,0.1732,0.0592,0.0672,0.0345,0.0558,0.0512,0.1242,0.0841
92346.68,0.149,0.1227,0.0631,0.2069,0.0429,0.0982,0.0471,0.1672,0.0529,0.05,0.0661
81280.08,0.0281,0.0774,0.0689,0.1101,0.0668,0.1178,0.0445,0.1413,0.0624,0.2826,0.0724
95975.34,0.1273,0.0684,0.057,0.1096,0.1047,0.0617,0.0615,0.088,0.0738,0.2481,0.0656
139725.07,0.1607,0.0799,0.0384,0.1163,0.0477,0.0829,0.046,0.0563,0.0734,0.2984,0.0925
100022.81,0.1534,0.0722,0.0607,0.1832,0.1301,0.0554,0.0605,0.0696,0.076,0.1391,0.0941
140695.35,0.1695,0.1064,0.0802,0.1501,0.1266,0.107,0.0347,0.1363,0.0687,0.0207,0.1089
