user_idx,category,estimated_monthly_saving,spend_vs_benchmark_ratio,category_acceptance_rate,user_has_reduced_before,goal_months_remaining,gap_to_goal,category_priority_rank,category_type,relevance
4629,food,4009.35,1.01,0.45,1,18,124409.33,3,0.5,2
4629,groceries,143.7,0.6755,0.3,0,18,124409.33,4,0.15,0
4629,transport,1260.53,0.5276,0.35,1,18,124409.33,8,0.4,1
4629,shopping,12774.45,0.9546,0.6,1,18,124409.33,2,0.9,4
4629,entertainment,18441.17,1.4942,0.65,0,18,124409.33,1,1.0,3
4629,utilities,80.13,0.6286,0.25,0,18,124409.33,6,0.1,0
4629,healthcare,377.58,1.1846,0.15,0,18,124409.33,7,0.05,0
4629,investments,69.69,0.1232,0.2,0,18,124409.33,9,0.3,0
4629,fuel,2008.71,1.0263,0.4,1,18,124409.33,5,0.45,2
4630,food,5435.08,1.1205,0.45,0,6,242590.37,3,0.5,2
4630,groceries,1275.88,1.1472,0.3,0,6,242590.37,5,0.15,0
4630,transport,2184.39,0.9933,0.35,0,6,242590.37,8,0.4,1
4630,shopping,17904.77,1.1655,0.6,0,6,242590.37,2,0.9,3
4630,entertainment,6878.0,0.7706,0.65,1,6,242590.37,4,1.0,4
4630,utilities,1059.81,1.2811,0.25,1,6,242590.37,7,0.1,1
4630,healthcare,132.11,1.0302,0.15,0,6,242590.37,9,0.05,0
4630,investments,724.66,1.0827,0.2,0,6,242590.37,1,0.3,0
4630,fuel,4802.1,1.5596,0.4,0,6,242590.37,6,0.45,1
4631,food,177.44,0.0502,0.45,1,12,2701.07,9,0.5,1
4631,groceries,248.7,1.0201,0.3,0,12,2701.07,4,0.15,0
4631,transport,1943.06,0.9966,0.35,0,12,2701.07,7,0.4,1
4631,shopping,23387.0,1.5357,0.6,0,12,2701.07,1,0.9,3
4631,entertainment,8463.53,1.0223,0.65,1,12,2701.07,3,1.0,4
4631,utilities,828.44,1.1925,0.25,0,12,2701.07,5,0.1,0
4631,healthcare,439.93,1.1846,0.15,1,12,2701.07,8,0.05,1
4631,investments,875.83,0.9795,0.2,1,12,2701.07,2,0.3,1
4631,fuel,3149.87,1.3939,0.4,1,12,2701.07,6,0.45,2
4632,food,7278.21,1.2118,0.45,1,24,285483.74,4,0.5,3
4632,groceries,85.62,1.0289,0.3,1,24,285483.74,5,0.15,1
4632,transport,2123.02,0.8911,0.35,0,24,285483.74,6,0.4,1
4632,shopping,20958.38,1.3078,0.6,0,24,285483.74,2,0.9,3
4632,entertainment,12890.97,1.1378,0.65,1,24,285483.74,3,1.0,4
4632,utilities,61.1,0.6542,0.25,0,24,285483.74,7,0.1,0
4632,healthcare,57.75,1.0772,0.15,0,24,285483.74,8,0.05,0
4632,investments,2608.2,1.2234,0.2,0,24,285483.74,1,0.3,1
4632,fuel,400.07,0.2242,0.4,0,24,285483.74,9,0.45,0
4633,food,2857.11,0.7731,0.45,0,3,25332.41,4,0.5,1
4633,groceries,98.04,0.8013,0.3,0,3,25332.41,5,0.15,0
4633,transport,2024.38,0.9464,0.35,0,3,25332.41,7,0.4,1
4633,shopping,9691.2,0.7177,0.6,1,3,25332.41,2,0.9,4
4633,entertainment,6815.41,0.7162,0.65,0,3,25332.41,3,1.0,3
4633,utilities,72.61,0.7717,0.25,0,3,25332.41,8,0.1,0
4633,healthcare,31.23,0.4262,0.15,1,3,25332.41,9,0.05,1
4633,investments,369.92,0.735,0.2,1,3,25332.41,1,0.3,1
4633,fuel,3109.33,1.1717,0.4,0,3,25332.41,6,0.45,1
4634,food,3506.28,0.9568,0.45,1,18,103286.41,4,0.5,2
4634,groceries,299.58,0.834,0.3,0,18,103286.41,6,0.15,0
4634,transport,1807.91,0.9564,0.35,1,18,103286.41,7,0.4,2
4634,shopping,9501.01,0.7704,0.6,1,18,103286.41,3,0.9,4
4634,entertainment,12608.71,1.3177,0.65,1,18,103286.41,1,1.0,4
4634,utilities,790.61,1.1363,0.25,0,18,103286.41,5,0.1,0
4634,healthcare,142.75,1.0839,0.15,0,18,103286.41,9,0.05,0
4634,investments,711.87,0.7936,0.2,0,18,103286.41,2,0.3,0
4634,fuel,1477.02,0.9152,0.4,1,18,103286.41,8,0.45,1
4635,food,1155.12,0.4066,0.45,0,6,241782.18,6,0.5,0
4635,groceries,961.87,1.1836,0.3,0,6,241782.18,4,0.15,0
4635,transport,1737.95,0.8928,0.35,1,6,241782.18,5,0.4,2
4635,shopping,9958.97,0.8101,0.6,1,6,241782.18,3,0.9,4
4635,entertainment,19204.19,1.5594,0.65,1,6,241782.18,2,1.0,4
4635,utilities,71.08,0.6865,0.25,0,6,241782.18,7,0.1,0
4635,healthcare,49.25,0.8154,0.15,0,6,241782.18,8,0.05,0
4635,investments,6766.3,1.7951,0.2,1,6,241782.18,1,0.3,3
4635,fuel,554.24,0.3495,0.4,0,6,241782.18,9,0.45,0
4636,food,1595.92,0.8092,0.45,1,12,1937.85,3,0.5,2
4636,groceries,72.77,0.6717,0.3,1,12,1937.85,6,0.15,1
4636,transport,909.86,0.7253,0.35,0,12,1937.85,8,0.4,0
4636,shopping,13914.5,1.3316,0.6,1,12,1937.85,1,0.9,4
4636,entertainment,3661.64,0.6444,0.65,0,12,1937.85,4,1.0,2
4636,utilities,92.55,0.9557,0.25,0,12,1937.85,5,0.1,0
4636,healthcare,261.81,1.3221,0.15,1,12,1937.85,9,0.05,1
4636,investments,191.44,0.8793,0.2,0,12,1937.85,2,0.3,0
4636,fuel,1093.24,0.9111,0.4,0,12,1937.85,7,0.45,0
4637,food,768.7,0.3936,0.45,0,24,137231.78,9,0.5,0
4637,groceries,86.33,0.8893,0.3,1,24,137231.78,6,0.15,1
4637,transport,2021.05,1.3266,0.35,1,24,137231.78,3,0.4,2
4637,shopping,4644.38,0.6111,0.6,0,24,137231.78,2,0.9,2
4637,entertainment,3104.51,0.5875,0.65,0,24,137231.78,5,1.0,2
4637,utilities,455.86,1.2249,0.25,0,24,137231.78,4,0.1,0
4637,healthcare,563.3,1.5503,0.15,0,24,137231.78,8,0.05,0
4637,investments,1307.03,1.3993,0.2,0,24,137231.78,1,0.3,0
4637,fuel,1916.89,1.3434,0.4,0,24,137231.78,7,0.45,1
4638,food,1375.27,0.5361,0.45,1,3,21064.81,7,0.5,1
4638,groceries,1131.82,1.3585,0.3,0,3,21064.81,2,0.15,0
4638,transport,3281.91,1.4891,0.35,0,3,21064.81,4,0.4,1
4638,shopping,3771.27,0.411,0.6,0,3,21064.81,5,0.9,2
4638,entertainment,4918.64,0.7739,0.65,1,3,21064.81,3,1.0,3
4638,utilities,171.35,0.8075,0.25,1,3,21064.81,8,0.1,1
4638,healthcare,85.96,0.9396,0.15,0,3,21064.81,9,0.05,0
4638,investments,6224.48,1.8121,0.2,0,3,21064.81,1,0.3,2
4638,fuel,2376.62,1.2525,0.4,1,3,21064.81,6,0.45,2
4639,food,5368.39,1.3213,0.45,1,18,109839.88,3,0.5,3
4639,groceries,267.56,1.0,0.3,0,18,109839.88,7,0.15,0
4639,transport,3648.9,1.3853,0.35,0,18,109839.88,6,0.4,1
4639,shopping,15707.17,1.1808,0.6,0,18,109839.88,1,0.9,3
4639,entertainment,6709.25,0.8548,0.65,0,18,109839.88,5,1.0,3
4639,utilities,2221.64,1.8807,0.25,0,18,109839.88,4,0.1,1
4639,healthcare,61.33,0.5168,0.15,0,18,109839.88,9,0.05,0
4639,investments,625.65,0.6743,0.2,0,18,109839.88,2,0.3,0
4639,fuel,998.63,0.6222,0.4,0,18,109839.88,8,0.45,0
4640,food,6675.97,1.4317,0.45,1,6,203437.88,2,0.5,3
4640,groceries,79.01,0.7044,0.3,1,6,203437.88,6,0.15,1
4640,transport,1333.79,0.675,0.35,0,6,203437.88,8,0.4,0
4640,shopping,7055.33,0.5737,0.6,1,6,203437.88,3,0.9,4
4640,entertainment,7023.4,0.7937,0.65,0,6,203437.88,4,1.0,3
4640,utilities,77.88,0.9506,0.25,0,6,203437.88,7,0.1,0
4640,healthcare,395.0,1.3423,0.15,0,6,203437.88,9,0.05,0
4640,investments,1545.57,1.1027,0.2,1,6,203437.88,1,0.3,2
4640,fuel,2841.26,1.2061,0.4,1,6,203437.88,5,0.45,2
4641,food,1938.91,0.5693,0.45,1,12,2961.07,6,0.5,2
4641,groceries,1124.84,1.1925,0.3,0,12,2961.07,4,0.15,0
4641,transport,1911.46,0.938,0.35,1,12,2961.07,7,0.4,2
4641,shopping,8913.47,0.6429,0.6,1,12,2961.07,3,0.9,4
4641,entertainment,13054.77,1.1865,0.65,0,12,2961.07,2,1.0,3
4641,utilities,673.88,1.1448,0.25,0,12,2961.07,5,0.1,0
4641,healthcare,360.73,1.3322,0.15,0,12,2961.07,8,0.05,0
4641,investments,469.5,0.9369,0.2,0,12,2961.07,1,0.3,0
4641,fuel,845.54,0.5091,0.4,0,12,2961.07,9,0.45,0
4642,food,19029.2,2.0793,0.45,1,24,330420.6,1,0.5,3
4642,groceries,4206.75,1.566,0.3,0,24,330420.6,4,0.15,1
4642,transport,5415.55,1.3769,0.35,1,24,330420.6,6,0.4,3
4642,shopping,18698.37,1.0187,0.6,1,24,330420.6,2,0.9,4
4642,entertainment,8171.05,0.6799,0.65,1,24,330420.6,5,1.0,4
4642,utilities,393.02,0.8944,0.25,0,24,330420.6,8,0.1,0
4642,healthcare,1557.93,1.5436,0.15,0,24,330420.6,9,0.05,1
4642,investments,974.82,0.6824,0.2,1,24,330420.6,3,0.3,1
4642,fuel,4654.0,1.3535,0.4,0,24,330420.6,7,0.45,1
4643,food,2471.65,0.8594,0.45,1,3,23052.04,5,0.5,2
4643,groceries,84.72,1.0981,0.3,1,3,23052.04,4,0.15,1
4643,transport,894.76,0.5913,0.35,1,3,23052.04,6,0.4,1
4643,shopping,7981.24,0.7857,0.6,0,3,23052.04,3,0.9,3
4643,entertainment,10450.2,1.3333,0.65,1,3,23052.04,2,1.0,4
4643,utilities,27.15,0.4378,0.25,0,3,23052.04,7,0.1,0
4643,healthcare,8.03,0.3087,0.15,0,3,23052.04,9,0.05,0
4643,investments,1992.8,1.4053,0.2,0,3,23052.04,1,0.3,1
4643,fuel,252.38,0.2323,0.4,1,3,23052.04,8,0.45,1
4644,food,3670.25,0.991,0.45,0,18,119694.49,4,0.5,1
4644,groceries,294.55,1.0868,0.3,1,18,119694.49,5,0.15,1
4644,transport,1256.69,0.6583,0.35,1,18,119694.49,9,0.4,1
4644,shopping,10122.17,0.8759,0.6,1,18,119694.49,2,0.9,4
4644,entertainment,10464.54,1.1493,0.65,1,18,119694.49,3,1.0,4
4644,utilities,886.86,1.1908,0.25,0,18,119694.49,6,0.1,0
4644,healthcare,1875.17,2.0638,0.15,1,18,119694.49,7,0.05,2
4644,investments,2725.38,1.234,0.2,1,18,119694.49,1,0.3,2
4644,fuel,1711.49,1.0949,0.4,1,18,119694.49,8,0.45,2
4645,food,1889.17,1.0562,0.45,0,6,148416.54,4,0.5,1
4645,groceries,1787.81,1.5094,0.3,1,6,148416.54,3,0.15,2
4645,transport,678.07,0.5712,0.35,0,6,148416.54,8,0.4,0
4645,shopping,7596.74,0.9461,0.6,1,6,148416.54,2,0.9,4
4645,entertainment,2388.02,0.4158,0.65,1,6,148416.54,6,1.0,3
4645,utilities,42.99,0.7751,0.25,1,6,148416.54,7,0.1,1
4645,healthcare,5.92,0.1678,0.15,0,6,148416.54,9,0.05,0
4645,investments,1410.02,1.4178,0.2,1,6,148416.54,1,0.3,1
4645,fuel,1966.54,1.4505,0.4,1,6,148416.54,5,0.45,2
4646,food,6883.89,1.5412,0.45,1,12,1944.37,2,0.5,3
4646,groceries,72.21,0.8541,0.3,0,12,1944.37,5,0.15,0
4646,transport,2898.26,1.201,0.35,1,12,1944.37,4,0.4,2
4646,shopping,495.46,0.051,0.6,1,12,1944.37,9,0.9,2
4646,entertainment,6500.39,0.882,0.65,0,12,1944.37,3,1.0,3
4646,utilities,40.86,0.6474,0.25,0,12,1944.37,7,0.1,0
4646,healthcare,40.77,1.0101,0.15,0,12,1944.37,8,0.05,0
4646,investments,1254.7,1.1142,0.2,1,12,1944.37,1,0.3,1
4646,fuel,885.95,0.8242,0.4,1,12,1944.37,6,0.45,1
4647,food,7825.78,1.3795,0.45,0,24,273195.9,3,0.5,2
4647,groceries,118.41,1.0113,0.3,0,24,273195.9,5,0.15,0
4647,transport,3802.75,1.2446,0.35,1,24,273195.9,6,0.4,2
4647,shopping,11437.31,1.0119,0.6,1,24,273195.9,2,0.9,4
4647,entertainment,7315.95,0.7814,0.65,1,24,273195.9,4,1.0,4
4647,utilities,72.78,0.7428,0.25,1,24,273195.9,7,0.1,1
4647,healthcare,35.03,0.7819,0.15,0,24,273195.9,9,0.05,0
4647,investments,2290.05,1.4399,0.2,1,24,273195.9,1,0.3,2
4647,fuel,1072.43,0.701,0.4,1,24,273195.9,8,0.45,1
4648,food,7792.18,1.2751,0.45,0,3,38856.51,4,0.5,2
4648,groceries,119.49,0.6956,0.3,0,3,38856.51,7,0.15,0
4648,transport,1622.29,0.7186,0.35,1,3,38856.51,9,0.4,2
4648,shopping,21698.08,1.2211,0.6,1,3,38856.51,1,0.9,4
4648,entertainment,10316.9,1.0982,0.65,0,3,38856.51,3,1.0,3
4648,utilities,2157.99,1.6269,0.25,0,3,38856.51,5,0.1,1
4648,healthcare,2353.31,2.1779,0.15,1,3,38856.51,6,0.05,2
4648,investments,441.4,0.7961,0.2,1,3,38856.51,2,0.3,1
4648,fuel,2090.89,1.0121,0.4,0,3,38856.51,8,0.45,1
4649,food,4645.34,1.1486,0.45,0,18,102951.32,2,0.5,1
4649,groceries,834.71,1.2126,0.3,0,18,102951.32,4,0.15,0
4649,transport,1796.61,1.0653,0.35,0,18,102951.32,6,0.4,1
4649,shopping,9602.88,1.0102,0.6,1,18,102951.32,1,0.9,4
4649,entertainment,7170.28,0.901,0.65,0,18,102951.32,3,1.0,3
4649,utilities,47.63,0.6474,0.25,0,18,102951.32,8,0.1,0
4649,healthcare,3.76,0.1678,0.15,0,18,102951.32,9,0.05,0
4649,investments,107.03,0.3131,0.2,0,18,102951.32,7,0.3,0
4649,fuel,4589.82,1.6687,0.4,0,18,102951.32,5,0.45,1
4650,food,242.6,0.1014,0.45,1,6,174663.51,9,0.5,1
4650,groceries,763.32,1.3069,0.3,1,6,174663.51,3,0.15,1
4650,transport,2361.35,1.1156,0.35,1,6,174663.51,6,0.4,2
4650,shopping,14410.93,1.1105,0.6,0,6,174663.51,1,0.9,3
4650,entertainment,4269.83,0.604,0.65,1,6,174663.51,5,1.0,3
4650,utilities,1409.02,1.5468,0.25,0,6,174663.51,4,0.1,0
4650,healthcare,28.94,0.8054,0.15,1,6,174663.51,8,0.05,1
4650,investments,625.46,0.9218,0.2,0,6,174663.51,2,0.3,0
4650,fuel,932.98,0.697,0.4,0,6,174663.51,7,0.45,0
4651,food,716.84,0.4036,0.45,0,12,1502.75,8,0.5,0
4651,groceries,599.52,1.122,0.3,0,12,1502.75,3,0.15,0
4651,transport,1090.45,1.0084,0.35,1,12,1502.75,6,0.4,1
4651,shopping,6383.97,0.9393,0.6,1,12,1502.75,2,0.9,4
4651,entertainment,3214.22,0.6807,0.65,1,12,1502.75,4,1.0,3
4651,utilities,407.13,1.1056,0.25,1,12,1502.75,5,0.1,1
4651,healthcare,175.26,1.4732,0.15,0,12,1502.75,7,0.05,0
4651,investments,1380.83,1.1087,0.2,0,12,1502.75,1,0.3,0
4651,fuel,87.79,0.101,0.4,1,12,1502.75,9,0.45,1
4652,food,1998.2,0.6145,0.45,1,24,274615.04,7,0.5,2
4652,groceries,1084.96,1.3723,0.3,0,24,274615.04,4,0.15,0
4652,transport,6135.05,1.5745,0.35,1,24,274615.04,6,0.4,3
4652,shopping,11882.32,0.958,0.6,0,24,274615.04,2,0.9,3
4652,entertainment,11764.52,1.0817,0.65,0,24,274615.04,3,1.0,3
4652,utilities,6.4,0.0852,0.25,0,24,274615.04,9,0.1,0
4652,healthcare,12.7,0.3826,0.15,1,24,274615.04,8,0.05,1
4652,investments,2602.6,1.2315,0.2,1,24,274615.04,1,0.3,2
4652,fuel,7823.65,2.0283,0.4,1,24,274615.04,5,0.45,3
4653,food,4399.93,1.4488,0.45,0,3,20584.91,2,0.5,1
4653,groceries,71.22,0.917,0.3,1,3,20584.91,6,0.15,1
4653,transport,524.25,0.4087,0.35,0,3,20584.91,9,0.4,0
4653,shopping,7043.59,0.8175,0.6,0,3,20584.91,3,0.9,3
4653,entertainment,7257.93,1.0924,0.65,0,3,20584.91,4,1.0,3
4653,utilities,1382.41,1.7053,0.25,0,3,20584.91,5,0.1,0
4653,healthcare,675.0,1.7919,0.15,0,3,20584.91,8,0.05,0
4653,investments,1198.74,1.1207,0.2,1,3,20584.91,1,0.3,1
4653,fuel,1571.2,1.101,0.4,0,3,20584.91,7,0.45,1
4654,food,11801.03,1.5904,0.45,1,18,143932.72,2,0.5,3
4654,groceries,101.18,1.0881,0.3,0,18,143932.72,4,0.15,0
4654,transport,2136.79,0.9179,0.35,1,18,143932.72,7,0.4,2
4654,shopping,7544.94,0.4722,0.6,1,18,143932.72,5,0.9,4
4654,entertainment,11804.77,1.0792,0.65,1,18,143932.72,3,1.0,4
4654,utilities,699.88,1.1193,0.25,1,18,143932.72,6,0.1,1
4654,healthcare,932.68,1.5738,0.15,0,18,143932.72,8,0.05,0
4654,investments,433.81,0.9569,0.2,1,18,143932.72,1,0.3,1
4654,fuel,1349.73,0.796,0.4,1,18,143932.72,9,0.45,1
4655,food,4769.81,0.9157,0.45,0,6,280964.31,4,0.5,1
4655,groceries,389.87,0.6692,0.3,1,6,280964.31,6,0.15,1
4655,transport,5153.71,1.3317,0.35,0,6,280964.31,5,0.4,2
4655,shopping,15312.26,0.8515,0.6,1,6,280964.31,2,0.9,4
4655,entertainment,11219.11,0.9266,0.65,0,6,280964.31,3,1.0,3
4655,utilities,397.77,0.8228,0.25,0,6,280964.31,7,0.1,0
4655,healthcare,71.03,0.4295,0.15,0,6,280964.31,9,0.05,0
4655,investments,4095.87,1.1628,0.2,0,6,280964.31,1,0.3,1
4655,fuel,1638.83,0.6566,0.4,0,6,280964.31,8,0.45,1
4656,food,4772.36,1.3544,0.45,0,12,2111.73,4,0.5,1
4656,groceries,79.51,0.7799,0.3,1,12,2111.73,6,0.15,1
4656,transport,3285.27,1.5494,0.35,0,12,2111.73,5,0.4,1
4656,shopping,6960.78,0.8022,0.6,0,12,2111.73,3,0.9,3
4656,entertainment,9235.35,1.4208,0.65,1,12,2111.73,2,1.0,4
4656,utilities,67.53,0.9932,0.25,1,12,2111.73,7,0.1,1
4656,healthcare,202.86,1.2148,0.15,0,12,2111.73,9,0.05,0
4656,investments,462.47,1.0757,0.2,1,12,2111.73,1,0.3,1
4656,fuel,813.55,0.7596,0.4,1,12,2111.73,8,0.45,1
4657,food,2732.7,0.9528,0.45,0,24,270787.97,4,0.5,1
4657,groceries,155.49,1.0541,0.3,0,24,270787.97,5,0.15,0
4657,transport,2104.67,0.9263,0.35,1,24,270787.97,7,0.4,2
4657,shopping,12023.53,0.9819,0.6,1,24,270787.97,2,0.9,4
4657,entertainment,9481.62,0.9497,0.65,1,24,270787.97,3,1.0,4
4657,utilities,110.25,1.0818,0.25,0,24,270787.97,6,0.1,0
4657,healthcare,483.23,1.4597,0.15,0,24,270787.97,8,0.05,0
4657,investments,335.22,1.0957,0.2,0,24,270787.97,1,0.3,0
4657,fuel,1657.48,0.8485,0.4,0,24,270787.97,9,0.45,1
4658,food,2607.87,0.9026,0.45,0,3,25722.91,4,0.5,1
4658,groceries,102.97,0.8252,0.3,1,3,25722.91,6,0.15,1
4658,transport,1593.42,0.9648,0.35,0,3,25722.91,8,0.4,1
4658,shopping,7918.39,0.8135,0.6,1,3,25722.91,2,0.9,4
4658,entertainment,7661.07,0.9744,0.65,0,3,25722.91,3,1.0,3
4658,utilities,625.51,1.3339,0.25,0,3,25722.91,5,0.1,0
4658,healthcare,339.31,1.1477,0.15,1,3,25722.91,9,0.05,1
4658,investments,2028.09,1.2114,0.2,1,3,25722.91,1,0.3,2
4658,fuel,2661.15,1.2929,0.4,0,3,25722.91,7,0.45,1
4659,food,2019.62,0.6647,0.45,1,18,117946.54,5,0.5,2
4659,groceries,1354.92,1.3673,0.3,1,18,117946.54,3,0.15,1
4659,transport,1726.28,0.9229,0.35,0,18,117946.54,7,0.4,1
4659,shopping,16527.57,1.254,0.6,1,18,117946.54,2,0.9,4
4659,entertainment,4584.18,0.5866,0.65,1,18,117946.54,4,1.0,3
4659,utilities,694.07,1.1124,0.25,0,18,117946.54,6,0.1,0
4659,healthcare,96.66,0.9362,0.15,0,18,117946.54,9,0.05,0
4659,investments,3374.54,1.4248,0.2,0,18,117946.54,1,0.3,1
4659,fuel,1606.94,1.0121,0.4,1,18,117946.54,8,0.45,2
4660,food,2265.59,1.1416,0.45,0,6,109543.0,4,0.5,1
4660,groceries,48.21,0.8528,0.3,0,6,109543.0,6,0.15,0
4660,transport,1415.15,1.1491,0.35,0,6,109543.0,5,0.4,0
4660,shopping,4631.51,0.7857,0.6,0,6,109543.0,3,0.9,2
4660,entertainment,10137.11,1.6188,0.65,1,6,109543.0,1,1.0,4
4660,utilities,6.46,0.3526,0.25,0,6,109543.0,8,0.1,0
4660,healthcare,13.05,0.6443,0.15,1,6,109543.0,9,0.05,1
4660,investments,197.36,0.7475,0.2,0,6,109543.0,2,0.3,0
4660,fuel,688.57,0.8141,0.4,1,6,109543.0,7,0.45,1
4661,food,4190.69,1.1536,0.45,1,12,2060.37,3,0.5,2
4661,groceries,901.01,1.2365,0.3,0,12,2060.37,4,0.15,0
4661,transport,2738.22,1.2261,0.35,0,12,2060.37,6,0.4,1
4661,shopping,9665.27,1.0607,0.6,1,12,2060.37,2,0.9,4
4661,entertainment,3931.94,0.6477,0.65,1,12,2060.37,5,1.0,3
4661,utilities,200.85,1.0068,0.25,0,12,2060.37,7,0.1,0
4661,healthcare,354.9,1.1544,0.15,0,12,2060.37,8,0.05,0
4661,investments,1450.15,1.1002,0.2,1,12,2060.37,1,0.3,1
4661,fuel,830.47,0.5879,0.4,1,12,2060.37,9,0.45,1
4662,food,1468.23,0.511,0.45,0,24,177095.05,8,0.5,0
4662,groceries,355.48,1.0151,0.3,1,24,177095.05,4,0.15,1
4662,transport,1844.81,1.0385,0.35,0,24,177095.05,6,0.4,1
4662,shopping,10384.9,0.9637,0.6,1,24,177095.05,1,0.9,4
4662,entertainment,11650.01,1.3993,0.65,1,24,177095.05,2,1.0,4
4662,utilities,188.58,0.9779,0.25,1,24,177095.05,7,0.1,1
4662,healthcare,412.88,1.2584,0.15,0,24,177095.05,9,0.05,0
4662,investments,661.7,0.8267,0.2,0,24,177095.05,3,0.3,0
4662,fuel,2999.17,1.4061,0.4,0,24,177095.05,5,0.45,1
4663,food,1389.51,0.5828,0.45,1,3,12241.63,5,0.5,1
4663,groceries,583.61,1.1204,0.3,0,3,12241.63,3,0.15,0
4663,transport,2158.18,1.2699,0.35,1,3,12241.63,4,0.4,2
4663,shopping,4061.69,0.7314,0.6,1,3,12241.63,2,0.9,3
4663,entertainment,6527.38,1.7227,0.65,0,3,12241.63,1,1.0,3
4663,utilities,5.61,0.1956,0.25,1,3,12241.63,9,0.1,1
4663,healthcare,250.99,1.1385,0.15,1,3,12241.63,8,0.05,1
4663,investments,52.63,0.6053,0.2,1,3,12241.63,6,0.3,1
4663,fuel,910.11,0.7992,0.4,0,3,12241.63,7,0.45,0
4664,food,1858.63,0.8755,0.45,0,18,95263.37,4,0.5,1
4664,groceries,77.75,0.8931,0.3,0,18,95263.37,5,0.15,0
4664,transport,942.74,0.7739,0.35,1,18,95263.37,6,0.4,1
4664,shopping,6062.74,0.7891,0.6,1,18,95263.37,3,0.9,4
4664,entertainment,13449.98,1.7805,0.65,1,18,95263.37,2,1.0,4
4664,utilities,37.83,0.644,0.25,0,18,95263.37,8,0.1,0
4664,healthcare,211.25,1.2483,0.15,0,18,95263.37,9,0.05,0
4664,investments,4037.56,1.5596,0.2,1,18,95263.37,1,0.3,2
4664,fuel,1039.31,0.901,0.4,1,18,95263.37,7,0.45,1
4665,food,386.34,0.0974,0.45,1,6,251740.25,9,0.5,1
4665,groceries,63.45,0.5258,0.3,0,6,251740.25,7,0.15,0
4665,transport,544.2,0.2613,0.35,0,6,251740.25,8,0.4,0
4665,shopping,20425.78,1.2778,0.6,1,6,251740.25,1,0.9,4
4665,entertainment,14208.61,1.3144,0.65,1,6,251740.25,3,1.0,4
4665,utilities,1886.27,1.5468,0.25,1,6,251740.25,5,0.1,2
4665,healthcare,389.56,1.4195,0.15,0,6,251740.25,6,0.05,0
4665,investments,587.87,0.8001,0.2,0,6,251740.25,2,0.3,0
4665,fuel,7386.44,1.9414,0.4,1,6,251740.25,4,0.45,3
4666,food,12881.22,1.6556,0.45,0,12,3998.45,3,0.5,2
4666,groceries,96.78,0.9686,0.3,0,12,3998.45,6,0.15,0
4666,transport,1292.46,0.6382,0.35,0,12,3998.45,8,0.4,0
4666,shopping,15359.06,1.0794,0.6,0,12,3998.45,2,0.9,3
4666,entertainment,9344.23,0.8045,0.65,0,12,3998.45,5,1.0,3
4666,utilities,2042.86,1.6763,0.25,1,12,3998.45,4,0.1,2
4666,healthcare,67.37,0.849,0.15,1,12,3998.45,9,0.05,1
4666,investments,418.51,1.0376,0.2,0,12,3998.45,1,0.3,0
4666,fuel,2788.36,1.1394,0.4,1,12,3998.45,7,0.45,2
4667,food,4779.13,1.3886,0.45,0,24,190475.44,3,0.5,1
4667,groceries,26.98,0.5082,0.3,0,24,190475.44,8,0.15,0
4667,transport,1063.64,0.7655,0.35,1,24,190475.44,7,0.4,1
4667,shopping,23232.76,1.716,0.6,0,24,190475.44,1,0.9,3
4667,entertainment,4829.31,0.783,0.65,0,24,190475.44,4,1.0,2
4667,utilities,103.3,1.0409,0.25,1,24,190475.44,6,0.1,1
4667,healthcare,241.4,1.1074,0.15,0,24,190475.44,9,0.05,0
4667,investments,220.96,0.9419,0.2,1,24,190475.44,2,0.3,1
4667,fuel,2106.72,1.2727,0.4,0,24,190475.44,5,0.45,1
4668,food,1554.76,0.74,0.45,0,3,20140.85,5,0.5,1
4668,groceries,56.21,0.8491,0.3,0,3,20140.85,7,0.15,0
4668,transport,1951.53,1.1156,0.35,0,3,20140.85,8,0.4,1
4668,shopping,11686.48,1.288,0.6,0,3,20140.85,1,0.9,3
4668,entertainment,9213.31,1.415,0.65,0,3,20140.85,3,1.0,3
4668,utilities,389.83,1.2402,0.25,1,3,20140.85,6,0.1,1
4668,healthcare,28.65,0.9899,0.15,1,3,20140.85,9,0.05,1
4668,investments,137.24,0.9694,0.2,0,3,20140.85,2,0.3,0
4668,fuel,2903.54,1.5051,0.4,0,3,20140.85,4,0.45,1
4669,food,2330.29,1.0151,0.45,1,18,83757.04,4,0.5,2
4669,groceries,180.57,0.9321,0.3,0,18,83757.04,5,0.15,0
4669,transport,883.78,0.67,0.35,0,18,83757.04,6,0.4,0
4669,shopping,17856.66,1.657,0.6,1,18,83757.04,1,0.9,4
4669,entertainment,4829.04,0.9307,0.65,1,18,83757.04,3,1.0,3
4669,utilities,82.8,0.5145,0.25,1,18,83757.04,7,0.1,1
4669,healthcare,11.1,0.1376,0.15,1,18,83757.04,9,0.05,1
4669,investments,2249.37,1.3442,0.2,1,18,83757.04,2,0.3,2
4669,fuel,628.26,0.5495,0.4,0,18,83757.04,8,0.45,0
4670,food,2567.31,0.8645,0.45,1,6,175324.35,4,0.5,2
4670,groceries,53.42,0.4226,0.3,0,6,175324.35,9,0.15,0
4670,transport,1639.24,1.0486,0.35,0,6,175324.35,6,0.4,1
4670,shopping,7847.85,0.7285,0.6,1,6,175324.35,2,0.9,4
